layer,difficulty,dist_to_boundary_m,gold_label,exact_label,exact_correct,bs_label,bs_correct,bs_abstain,bs_confidence,risk_label,risk_correct,risk_abstain,dist_bin
county,hard,87.14481371581684,48301,48301,True,48301,True,False,1.0,48301,True,False,50-100m
county,hard,13.22222134480204,12077,12077,True,12077,True,True,0.87,,False,True,10-25m
zcta,boundary,5.15682800578254,95613,95613,True,95613,True,True,0.75,,False,True,0-10m
county,easy,9202.928471515359,48473,48473,True,48473,True,False,1.0,48473,True,False,>500m
tract,easy,508.320185222498,48021950402,48021950402,True,48021950402,True,False,1.0,48021950402,True,False,>500m
tract,boundary,8.924897679384587,04011960200,04011960200,True,04011960200,True,True,0.76,,False,True,0-10m
county,medium,235.31635034231883,48113,48113,True,48113,True,False,1.0,48113,True,False,100-500m
county,hard,39.60180519228206,39085,39085,True,39085,True,False,1.0,39085,True,False,25-50m
county,edge,86.52119731011948,12029,12029,True,12029,True,False,1.0,12029,True,False,50-100m
county,easy,8184.795623332097,48057,48057,True,48057,True,False,1.0,48057,True,False,>500m
tract,edge,22.52582516472891,39057280300,39057280300,True,39057280300,True,False,1.0,,False,True,10-25m
county,easy,5642.760117400095,48499,48499,True,48499,True,False,1.0,48499,True,False,>500m
county,medium,484.889867847665,39117,39117,True,39117,True,False,1.0,39117,True,False,100-500m
county,easy,6022.3571934472975,48255,48255,True,48255,True,False,1.0,48255,True,False,>500m
zcta,easy,537.1239201214311,76650,76650,True,76650,True,False,1.0,76650,True,False,>500m
zcta,hard,13.756229466867133,78735,78735,True,78735,True,False,0.93,,False,True,10-25m
zcta,medium,264.16925806948433,43571,43571,True,43571,True,False,1.0,43571,True,False,100-500m
tract,medium,398.71829886130547,39035136103,39035136103,True,39035136103,True,False,1.0,39035136103,True,False,100-500m
zcta,medium,422.5193224536762,77013,77013,True,77013,True,False,1.0,77013,True,False,100-500m
county,edge,31.288714046420594,13273,13273,True,13273,True,False,1.0,13273,True,False,25-50m
tract,edge,52.55544463339016,42073011100,42073011100,True,42073011100,True,False,1.0,42073011100,True,False,50-100m
county,medium,395.40799070032324,48211,48211,True,48211,True,False,1.0,48211,True,False,100-500m
tract,easy,944.231587336392,06085512515,06085512515,True,06085512515,True,False,1.0,06085512515,True,False,>500m
tract,easy,547.3549605283845,53011040908,53011040908,True,53011040908,True,False,1.0,53011040908,True,False,>500m
tract,boundary,9.706118916207558,36103147702,36103147702,True,36103147702,True,True,0.73,,False,True,0-10m
county,easy,11647.736174516456,48125,48125,True,48125,True,False,1.0,48125,True,False,>500m
county,medium,435.76193961804273,48273,48273,True,48273,True,False,1.0,48273,True,False,100-500m
county,easy,1845.6298776612791,39121,39121,True,39121,True,False,1.0,39121,True,False,>500m
tract,easy,513.8141962018867,12095014909,12095014909,True,12095014909,True,False,1.0,12095014909,True,False,>500m
tract,hard,35.952330314111485,42089301003,42089301003,True,42089301003,True,False,1.0,42089301003,True,False,25-50m
zcta,easy,1063.4712957230845,76848,76848,True,76848,True,False,1.0,76848,True,False,>500m
county,medium,461.9969825942747,48085,48085,True,48085,True,False,1.0,48085,True,False,100-500m
county,medium,152.54817911296044,48029,48029,True,48029,True,False,1.0,48029,True,False,100-500m
zcta,edge,92.66261913983841,45830,45830,True,45830,True,False,1.0,45830,True,False,50-100m
county,easy,13121.698795206017,39169,39169,True,39169,True,False,1.0,39169,True,False,>500m
county,easy,5326.881445954644,39103,39103,True,39103,True,False,1.0,39103,True,False,>500m
tract,hard,43.79346311875128,42015951300,42015951300,True,42015951300,True,False,1.0,42015951300,True,False,25-50m
county,hard,38.84459309985798,42009,42009,True,42009,True,False,1.0,42009,True,False,25-50m
tract,easy,158.23591508683893,36081010200,36081010200,True,36081010200,True,False,1.0,36081010200,True,False,100-500m
zcta,edge,50.20629497696474,32550,32550,True,32550,True,False,1.0,32550,True,False,50-100m
zcta,easy,1606.146149883387,95317,95317,True,95317,True,False,1.0,95317,True,False,>500m
zcta,boundary,1.4609959240014587,78379,78379,True,78379,True,True,0.79,,False,True,0-10m
zcta,medium,319.26996642449416,32084,32084,True,32084,True,False,1.0,32084,True,False,100-500m
zcta,medium,427.01710099248737,75647,75647,True,75647,True,False,1.0,75647,True,False,100-500m
tract,boundary,8.66336856467023,48113007832,48113007832,True,48113007832,True,True,0.74,,False,True,0-10m
tract,medium,400.5468028558793,48159950102,48159950102,True,48159950102,True,False,1.0,48159950102,True,False,100-500m
tract,easy,522.2646280465033,39017011131,39017011131,True,39017011131,True,False,1.0,39017011131,True,False,>500m
zcta,easy,1314.0091971678423,95320,95320,True,95320,True,False,1.0,95320,True,False,>500m
tract,boundary,9.41071603791693,48355005414,48355005414,True,48355005414,True,True,0.82,,False,True,0-10m
tract,hard,19.27307661565272,48325000200,48325000200,True,48325000200,True,False,1.0,,False,True,10-25m
tract,medium,323.8161546849849,12086000904,12086000904,True,12086000904,True,False,1.0,12086000904,True,False,100-500m
county,easy,16820.39719310464,48103,48103,True,48103,True,False,1.0,48103,True,False,>500m
zcta,medium,323.7549395492043,15436,15436,True,15436,True,False,1.0,15436,True,False,100-500m
county,edge,45.88522553869323,12087,12087,True,12087,True,False,1.0,12087,True,False,25-50m
county,boundary,1.4337136878852486,39147,39147,True,39147,True,True,0.53,,False,True,0-10m
zcta,easy,1740.1354804092102,75757,75757,True,75757,True,False,1.0,75757,True,False,>500m
tract,easy,231.44220852148868,12103026917,12103026917,True,12103026917,True,False,1.0,12103026917,True,False,100-500m
county,hard,73.27148154961375,48027,48027,True,48027,True,False,1.0,48027,True,False,50-100m
zcta,boundary,9.988084077096028,76071,76071,True,76071,True,True,0.83,,False,True,0-10m
tract,medium,210.89290569375962,04027011112,04027011112,True,04027011112,True,False,1.0,04027011112,True,False,100-500m
county,easy,16991.909107629395,06107,06107,True,06107,True,False,1.0,06107,True,False,>500m
tract,medium,260.4628331785942,48463950500,48463950500,True,48463950500,True,False,1.0,48463950500,True,False,100-500m
tract,easy,1047.417455056303,39023002902,39023002902,True,39023002902,True,False,1.0,39023002902,True,False,>500m
tract,medium,231.329589088647,17043845901,17043845901,True,17043845901,True,False,1.0,17043845901,True,False,100-500m
zcta,medium,316.4140426185121,32821,32821,True,32821,True,False,1.0,32821,True,False,100-500m
zcta,hard,57.28010853934416,19468,19468,True,19468,True,False,1.0,19468,True,False,50-100m
zcta,easy,2660.146271659852,16258,16258,True,16258,True,False,1.0,16258,True,False,>500m
county,easy,4946.644428085125,39061,39061,True,39061,True,False,1.0,39061,True,False,>500m
tract,hard,41.992263789536125,13085970101,13085970101,True,13085970101,True,False,1.0,13085970101,True,False,25-50m
zcta,medium,377.3888395354337,79734,79734,True,79734,True,False,1.0,79734,True,False,100-500m
tract,medium,382.8311196338148,12033000100,12033000100,True,12033000100,True,False,1.0,12033000100,True,False,100-500m
county,easy,8680.220697229106,48407,48407,True,48407,True,False,1.0,48407,True,False,>500m
tract,boundary,8.06970371092178,12091023305,12091023305,True,12091023305,True,True,0.71,,False,True,0-10m
zcta,medium,251.21040976003454,75490,75490,True,75490,True,False,1.0,75490,True,False,100-500m
zcta,hard,80.68809552630792,75089,75089,True,75089,True,False,1.0,75089,True,False,50-100m
zcta,boundary,2.104585657898243,14627,14627,True,14627,True,True,0.6,,False,True,0-10m
zcta,medium,120.20793231379392,62475,62475,True,62475,True,False,1.0,62475,True,False,100-500m
zcta,medium,436.32761147312726,45831,45831,True,45831,True,False,1.0,45831,True,False,100-500m
tract,hard,49.47364860717138,48029121115,48029121115,True,48029121115,True,False,1.0,48029121115,True,False,25-50m
county,medium,295.9727005736089,12115,12115,True,12115,True,False,1.0,12115,True,False,100-500m
zcta,hard,80.59029017422931,44849,44849,True,44849,True,False,1.0,44849,True,False,50-100m
tract,medium,157.15856539095995,06075012700,06075012700,True,06075012700,True,False,1.0,06075012700,True,False,100-500m
zcta,easy,1552.8642958534558,76626,76626,True,76626,True,False,1.0,76626,True,False,>500m
tract,easy,570.9889286951098,12057013312,12057013312,True,12057013312,True,False,1.0,12057013312,True,False,>500m
tract,hard,35.65617479083106,12101032802,12101032802,True,12101032802,True,False,1.0,12101032802,True,False,25-50m
county,medium,410.3133260947377,36083,36083,True,36083,True,False,1.0,36083,True,False,100-500m
county,easy,739.8431559423293,48317,48317,True,48317,True,False,1.0,48317,True,False,>500m
zcta,easy,825.0417754914125,45662,45662,True,45662,True,False,1.0,45662,True,False,>500m
county,medium,300.6133422907075,17041,17041,True,17041,True,False,1.0,17041,True,False,100-500m
tract,easy,2552.7510170792953,12053040302,12053040302,True,12053040302,True,False,1.0,12053040302,True,False,>500m
zcta,boundary,7.014109461669535,45432,45432,True,45432,True,True,0.75,,False,True,0-10m
county,medium,393.0225939724838,36113,36113,True,36113,True,False,1.0,36113,True,False,100-500m
county,medium,497.9823017221093,13279,13279,True,13279,True,False,1.0,13279,True,False,100-500m
zcta,hard,18.10933569305389,44865,44865,True,44865,True,False,0.98,,False,True,10-25m
tract,edge,75.45713368807733,39057280300,39057280300,True,39057280300,True,False,1.0,39057280300,True,False,50-100m
county,hard,97.82316274367436,48175,48175,True,48175,True,False,1.0,48175,True,False,50-100m
county,hard,67.46952225699553,39077,39077,True,39077,True,False,1.0,39077,True,False,50-100m
tract,easy,641.0679025062134,12103028102,12103028102,True,12103028102,True,False,1.0,12103028102,True,False,>500m
tract,hard,98.91706124734456,39017012200,39017012200,True,39017012200,True,False,1.0,39017012200,True,False,50-100m
tract,medium,395.8350304337881,48121020203,48121020203,True,48121020203,True,False,1.0,48121020203,True,False,100-500m
county,easy,3372.196839424376,39105,39105,True,39105,True,False,1.0,39105,True,False,>500m
county,medium,444.56158200713844,48479,48479,True,48479,True,False,1.0,48479,True,False,100-500m
zcta,medium,244.4430991107121,12837,12837,True,12837,True,False,1.0,12837,True,False,100-500m
zcta,medium,332.12744430322994,33774,33774,True,33774,True,False,1.0,33774,True,False,100-500m
tract,edge,36.2278257732192,06065046900,06065046900,True,06065046900,True,False,1.0,06065046900,True,False,25-50m
county,easy,1561.4537130940773,06027,06027,True,06027,True,False,1.0,06027,True,False,>500m
zcta,medium,294.1244218837421,33458,33458,True,33458,True,False,1.0,33458,True,False,100-500m
zcta,boundary,3.766178439437073,78675,78675,True,78675,True,True,0.65,,False,True,0-10m
tract,easy,882.3909033617521,48201330400,48201330400,True,48201330400,True,False,1.0,48201330400,True,False,>500m
zcta,edge,15.951256734599257,33435,33435,True,33435,True,False,0.95,,False,True,10-25m
tract,hard,63.44013990371994,36047029600,36047029600,True,36047029600,True,False,1.0,36047029600,True,False,50-100m
tract,medium,124.19701041163499,48201420200,48201420200,True,48201420200,True,False,1.0,48201420200,True,False,100-500m
tract,hard,37.561204337440586,39049006323,39049006323,True,39049006323,True,False,1.0,39049006323,True,False,25-50m
county,easy,18461.043822455806,53045,53045,True,53045,True,False,1.0,53045,True,False,>500m
county,easy,1258.7790485412024,39175,39175,True,39175,True,False,1.0,39175,True,False,>500m
zcta,easy,1589.0601693285219,43945,43945,True,43945,True,False,1.0,43945,True,False,>500m
county,boundary,8.861973889963226,39069,39069,True,39069,True,True,0.78,,False,True,0-10m
county,easy,17801.8594057345,12037,12037,True,12037,True,False,1.0,12037,True,False,>500m
zcta,hard,97.57177144323717,45033,45033,True,45033,True,False,1.0,45033,True,False,50-100m
zcta,medium,166.36717483506428,85234,85234,True,85234,True,False,1.0,85234,True,False,100-500m
zcta,hard,37.14347677921663,75052,75052,True,75052,True,False,1.0,75052,True,False,25-50m
county,hard,38.96749235720317,39137,39137,True,39137,True,False,1.0,39137,True,False,25-50m
county,medium,444.82498435701143,12001,12001,True,12001,True,False,1.0,12001,True,False,100-500m
tract,easy,168.4450761560842,17031241000,17031241000,True,17031241000,True,False,1.0,17031241000,True,False,100-500m
county,boundary,1.0482538206136989,53063,53063,True,53063,True,True,0.54,,False,True,0-10m
zcta,easy,1082.9522566925611,33334,33334,True,33334,True,False,1.0,33334,True,False,>500m
tract,easy,937.7108752965005,48491020121,48491020121,True,48491020121,True,False,1.0,48491020121,True,False,>500m
tract,hard,49.96935782661698,12099006203,12099006203,True,12099006203,True,False,1.0,12099006203,True,False,25-50m
county,hard,39.21258782157405,12047,12047,True,12047,True,False,1.0,12047,True,False,25-50m
county,hard,77.20435988207323,48487,48487,True,48487,True,False,1.0,48487,True,False,50-100m
zcta,easy,533.6806030849245,16826,16826,True,16826,True,False,1.0,16826,True,False,>500m
tract,hard,30.700290705719144,39081001000,39081001000,True,39081001000,True,False,1.0,39081001000,True,False,25-50m
tract,hard,35.0302320918931,12011043302,12011043302,True,12011043302,True,False,1.0,12011043302,True,False,25-50m
tract,boundary,4.938291857948188,48157671002,48157671002,True,48157671002,True,True,0.75,,False,True,0-10m
tract,medium,328.69166673551285,12001001819,12001001819,True,12001001819,True,False,1.0,12001001819,True,False,100-500m
county,easy,14995.90357001733,48087,48087,True,48087,True,False,1.0,48087,True,False,>500m
county,hard,19.330757471500533,48093,48093,True,48093,True,False,0.98,,False,True,10-25m
zcta,medium,354.4876618271796,13421,13421,True,13421,True,False,1.0,13421,True,False,100-500m
county,easy,5346.079001875771,39077,39077,True,39077,True,False,1.0,39077,True,False,>500m
county,hard,85.22030712303649,13243,13243,True,13243,True,False,1.0,13243,True,False,50-100m
tract,easy,500.8529929527871,48201510100,48201510100,True,48201510100,True,False,1.0,48201510100,True,False,>500m
county,easy,7577.379089519102,39009,39009,True,39009,True,False,1.0,39009,True,False,>500m
county,easy,4984.772477285984,48211,48211,True,48211,True,False,1.0,48211,True,False,>500m
county,medium,456.89544070084736,12059,12059,True,12059,True,False,1.0,12059,True,False,100-500m
tract,hard,95.96127575848656,06037107010,06037107010,True,06037107010,True,False,1.0,06037107010,True,False,50-100m
county,hard,21.031410395090997,48487,48487,True,48487,True,False,1.0,,False,True,10-25m
zcta,medium,338.19941439134385,75650,75650,True,75650,True,False,1.0,75650,True,False,100-500m
zcta,hard,21.358186452525945,86038,86038,True,86038,True,False,1.0,,False,True,10-25m
county,easy,8938.451038098134,48185,48185,True,48185,True,False,1.0,48185,True,False,>500m
tract,easy,118.16149925284168,12086000142,12086000142,True,12086000142,True,False,1.0,12086000142,True,False,100-500m
county,medium,233.1171050454041,48011,48011,True,48011,True,False,1.0,48011,True,False,100-500m
zcta,medium,271.293639285366,62217,62217,True,62217,True,False,1.0,62217,True,False,100-500m
county,edge,50.461155205533125,13193,13193,True,13193,True,False,1.0,13193,True,False,50-100m
zcta,hard,25.742801066994392,44104,44104,True,44104,True,False,1.0,44104,True,False,25-50m
zcta,easy,105.77806376746734,44856,44856,True,44856,True,False,1.0,44856,True,False,100-500m
zcta,medium,497.90742324304705,76205,76205,True,76205,True,False,1.0,76205,True,False,100-500m
